9_16	3	{1,1,1,1,2,2,-1,2,2,2}
9_17	4	{-1,2,-1,2,2,2,-3,2,-3}
9_18	4	{1,1,1,2,-1,2,2,2,3,-2,3}
9_19	5	{-1,2,-1,2,2,3,-2,-4,3,-4}
9_20	4	{1,1,1,-2,1,3,-2,3,3}
9_21	5	{-1,-1,-2,1,-2,3,-2,-4,3,-4}
9_22	4	{-1,2,-1,2,-3,2,2,2,-3}
9_23	4	{1,1,1,2,-1,2,2,3,-2,3,3}
9_24	4	{1,1,-2,1,3,-2,-2,-2,3}
9_25	5	{1,1,-2,1,3,2,2,-4,3,-4}
9_26	4	{-1,-1,-1,2,-1,2,-3,2,-3}
9_27	4	{1,1,-2,1,-2,-2,3,-2,3}
9_28	4	{1,1,-2,1,3,-2,-2,3,3}
9_29	4	{1,-2,-2,3,-2,1,-2,3,-2}
9_30	4	{-1,-1,2,2,-1,2,-3,2,-3}
9_31	4	{1,1,-2,1,-2,3,-2,3,3}
9_32	4	{-1,-1,2,-1,2,-1,-3,2,-3}
9_33	4	{-1,2,-1,2,2,-1,-3,2,-3}
9_34	4	{-1,2,-1,2,-3,2,-1,2,-3}
9_35	5	{1,1,2,-1,2,2,3,-2,-2,4,-3,2,4,3}
9_36	4	{-1,-1,-1,2,-1,-1,-3,2,-3}
9_37	5	{1,1,-2,1,3,-2,-1,-4,3,-2,3,-4}
9_38	4	{1,1,2,2,-3,2,-1,2,3,3,2}
9_39	5	{-1,-1,-2,1,3,2,-1,-4,-3,2,-3,-4}
9_40	4	{1,-2,1,3,-2,1,3,-2,3}
9_41	5	{-1,-1,-2,1,3,2,2,-4,-3,2,-3,-4}
9_42	4	{-1,-1,-1,2,1,1,-3,2,-3}
9_43	4	{1,1,1,2,1,1,-3,2,-3}
9_44	4	{1,1,1,2,-1,-1,-3,2,-3}
9_45	4	{-1,-1,-2,1,-2,-1,-3,2,-3}
9_46	4	{-1,2,-1,2,-3,-2,1,-2,-3}
9_47	4	{-1,2,-1,2,3,2,-1,2,3}
9_48	4	{-1,-1,-2,1,-2,-1,3,-2,1,-2,3}
9_49	4	{1,1,2,1,1,-3,2,-1,2,3,3}
10_1	6	{1,1,2,-1,2,3,-2,3,4,-3,-5,4,-5}
10_2	3	{1,1,1,1,1,1,1,-2,1,-2}
10_3	6	{1,1,2,-1,2,3,-2,-4,3,-4,-5,4,-5}
10_4	5	{-1,-1,-1,2,-1,2,3,-2,3,4,-3,4}
10_5	3	{-1,-1,-1,-1,-1,-1,2,-1,2,2}
10_6	4	{1,1,1,1,1,1,2,-1,-3,2,-3}
10_7	5	{1,1,2,-1,2,3,-2,3,3,-4,3,-4}
10_8	4	{1,1,1,1,1,-2,1,-2,-3,2,-3}
10_9	3	{1,1,1,1,1,-2,1,-2,-2,-2}
10_10	5	{1,1,-2,1,-2,-2,-3,2,-3,-4,3,-4}
10_11	5	{1,1,1,1,2,-1,-3,2,-3,-4,3,-4}
10_12	4	{-1,-1,-1,-1,-1,-2,1,3,-2,3,3}
10_13	6	{1,1,2,-1,-3,2,4,-3,-5,4,-5}
10_14	4	{1,1,1,1,1,2,-1,2,-3,2,-3}
10_15	4	{-1,-1,-1,-1,2,-1,2,3,-2,3,3}
10_16	5	{1,1,2,-1,2,2,-3,2,-3,-4,3,-4}
10_17	3	{1,1,1,1,-2,1,-2,-2,-2,-2}
10_18	5	{1,1,1,2,-1,2,-3,2,-3,-4,3,-4}
10_19	4	{1,1,1,1,-2,1,-2,-2,-3,2,-3}
10_20	5	{1,1,1,1,2,-1,2,3,-2,-4,3,-4}
10_21	4	{1,1,2,-1,2,2,2,2,-3,2,-3}
10_22	4	{1,1,1,1,2,-1,-3,2,-3,-3,-3}
10_23	4	{1,1,-2,1,-2,-2,-2,-2,-3,2,-3}
10_24	5	{1,1,2,-1,2,2,2,3,-2,-4,3,-4}
10_25	4	{1,1,1,1,2,-1,2,2,-3,2,-3}
10_26	4	{-1,-1,-1,2,-1,2,2,2,3,-2,3}
10_27	4	{-1,-1,-1,-1,-2,1,-2,3,-2,3,3}
10_28	5	{-1,-1,-2,1,-2,-2,-3,2,4,-3,4,4}
10_29	5	{1,1,1,-2,1,3,-2,-4,3,-4}
10_30	5	{1,1,2,-1,2,2,3,-2,3,-4,3,-4}
10_31	5	{1,1,1,2,-1,-3,2,-3,-3,-4,3,-4}
10_32	4	{-1,-1,-1,2,-1,2,2,3,-2,3,3}
10_33	5	{1,1,2,-1,2,-3,2,-3,-3,-4,3,-4}
10_34	5	{-1,-1,-1,-2,1,-2,-3,2,4,-3,4,4}
10_35	6	{1,-2,1,-2,-3,2,4,-3,-5,4,-5}
10_36	5	{1,1,1,2,-1,2,3,-2,3,-4,3,-4}
10_37	5	{1,1,1,2,-1,-3,2,-3,-4,3,-4,-4}
10_38	5	{1,1,1,2,-1,2,2,3,-2,-4,3,-4}
10_39	4	{1,1,1,2,-1,2,2,2,-3,2,-3}
10_40	4	{-1,-1,-1,-2,1,-2,-2,3,-2,3,3}
10_41	5	{-1,2,-1,2,2,-3,2,4,-3,4}
10_42	5	{1,1,-2,1,-2,3,-2,-4,3,-4}
10_43	5	{1,1,-2,1,3,-2,-4,3,-4,-4}
10_44	5	{1,1,-2,1,3,-2,3,-4,3,-4}
10_45	5	{1,-2,1,-2,3,-2,3,-4,3,-4}
10_46	3	{1,1,1,1,1,-2,1,1,1,-2}
10_47	3	{-1,-1,-1,-1,-1,2,-1,-1,2,2}
10_48	3	{-1,-1,-1,-1,2,2,-1,2,2,2}
10_49	4	{1,1,1,1,-2,1,3,2,2,2,3}
10_50	4	{1,1,2,-1,2,2,-3,2,2,2,-3}
10_51	4	{-1,-1,-2,1,-2,-2,3,-2,-2,3,3}
10_52	4	{1,1,1,-2,1,1,-2,-2,-3,2,-3}
10_53	5	{1,1,2,-1,2,-3,2,4,3,3,3,4}
10_54	4	{-1,-1,-1,2,-1,-1,2,3,-2,3,3}
10_55	5	{1,1,1,2,-1,-3,2,4,3,3,3,4}
10_56	4	{1,1,1,2,-1,2,-3,2,2,2,-3}
10_57	4	{-1,-1,-1,-2,1,-2,3,-2,-2,3,3}
10_58	6	{-1,2,-1,-3,2,4,3,3,-5,4,-5}
10_59	5	{-1,2,-1,2,-3,2,2,4,-3,4}
10_60	5	{-1,2,-1,2,2,-3,2,-3,-2,-4,3,-4}
10_61	4	{1,1,1,-2,1,1,1,-2,-3,2,-3}
10_62	3	{-1,-1,-1,-1,2,-1,-1,-1,2,2}
10_63	5	{1,1,-2,1,3,2,2,2,3,4,-3,4}
10_64	3	{1,1,1,-2,1,1,1,-2,-2,-2}
10_65	4	{-1,-1,-2,1,-2,3,-2,-2,-2,3,3}
10_66	4	{1,1,1,-2,1,3,2,2,2,3,3}
10_67	5	{1,1,1,2,-1,2,3,-2,-2,-4,3,2,-4,3}
10_68	5	{1,1,-2,1,-2,-2,-3,2,2,-4,3,-2,-4,-3}
10_69	5	{-1,-1,-2,1,3,-2,-1,-4,3,-2,3,-4}
10_70	5	{1,-2,1,3,-2,-2,-2,-4,3,-4}
10_71	5	{-1,-1,2,-1,-3,2,2,4,-3,4}
10_72	4	{1,1,1,1,2,2,-1,2,-3,2,-3}
10_73	5	{-1,-1,-2,1,-2,-1,3,-2,3,-4,3,-4}
10_74	5	{1,1,2,-1,2,2,3,-2,-2,-4,3,2,-4,3}
10_75	5	{-1,2,-1,2,-3,2,2,-4,3,-2,-4,-3}
10_76	4	{1,1,1,1,2,-1,-3,2,2,2,-3}
10_77	4	{-1,-1,-1,-1,-2,1,3,-2,-2,3,3}
10_78	5	{1,1,2,-1,2,1,-3,2,4,-3,4,4}
10_79	3	{1,1,1,-2,-2,1,1,-2,-2,-2}
10_80	4	{1,1,1,-2,1,1,3,2,2,2,3}
10_81	5	{1,1,-2,1,3,2,2,-4,-3,-3,-3,-4}
10_82	3	{1,1,1,1,-2,1,-2,1,-2,-2}
10_83	4	{-1,-1,-2,1,-2,3,-2,-2,3,-2,3}
10_84	4	{1,1,1,2,-1,-3,2,2,-3,2,-3}
10_85	3	{-1,-1,-1,-1,2,-1,-1,2,-1,2}
10_86	4	{-1,-1,2,-1,2,-1,2,2,3,-2,3}
10_87	4	{1,1,1,2,-1,-3,2,-3,2,-3,-3}
10_88	5	{1,-2,1,3,-2,3,-2,-4,3,-4}
10_89	5	{-1,2,-1,2,3,-2,-1,-4,-3,2,-3,-4}
10_90	4	{-1,-1,2,-1,2,3,-2,-1,3,2,2}
10_91	3	{-1,-1,-1,2,-1,2,2,-1,2,2}
10_92	4	{1,1,1,2,2,-3,2,-1,2,-3,2}
10_93	4	{-1,-1,2,-1,-1,2,-1,2,3,-2,3}
10_94	3	{1,1,1,-2,1,1,-2,-2,1,-2}
10_95	4	{1,1,-2,-2,3,-2,1,-2,-3,-3,-2}
10_96	5	{1,-2,-1,3,-2,-1,3,-4,3,-2,3,-4}
10_97	5	{1,1,2,-1,2,1,-3,2,-1,2,3,-4,3,-4}
10_98	4	{1,1,2,2,-3,2,-1,2,2,-3,2}
10_99	3	{1,1,-2,1,1,-2,-2,1,-2,-2}
10_100	3	{-1,-1,-1,2,-1,-1,2,-1,-1,2}
10_101	5	{1,1,1,2,-1,3,-2,1,3,2,2,4,-3,4}
10_102	4	{-1,-1,2,-1,-3,2,-1,2,2,3,3}
10_103	4	{-1,-1,-2,1,3,-2,-2,3,-2,-2,3}
10_104	3	{-1,-1,-1,2,2,-1,2,-1,2,2}
10_105	5	{1,1,-2,1,3,2,2,-4,-3,2,-3,-4}
10_106	3	{1,1,1,-2,1,-2,1,1,-2,-2}
10_107	5	{1,1,-2,1,-3,-2,-2,4,-3,2,-3,4}
10_108	4	{1,1,-2,1,1,3,-2,1,-2,-3,-3}
10_109	3	{1,1,-2,1,-2,-2,1,1,-2,-2}
10_110	5	{1,-2,1,3,2,2,2,-4,-3,2,-3,-4}
10_111	4	{1,1,2,2,-3,2,2,-1,2,-3,2}
10_112	3	{-1,-1,-1,2,-1,2,-1,2,-1,2}
10_113	4	{1,1,1,2,-3,2,-1,2,-3,2,-3}
10_114	4	{-1,-1,-2,1,3,-2,3,-2,3,-2,3}
10_115	5	{1,-2,1,3,2,2,-4,-3,2,-3,-3,-4}
10_116	3	{-1,-1,2,-1,-1,2,-1,2,-1,2}
10_117	4	{-1,-1,-2,-2,3,-2,1,-2,3,-2,3}
10_118	3	{1,1,-2,1,-2,1,-2,-2,1,-2}
10_119	4	{1,1,-2,1,3,-2,1,-2,-3,-3,-2}
10_120	5	{1,1,2,-1,-3,-2,1,4,3,2,2,3,3,4}
10_121	4	{1,1,2,-3,2,-1,2,-3,2,-3,2}
10_122	4	{-1,-1,-2,3,-2,1,3,-2,3,-2,3}
10_123	3	{1,-2,1,-2,1,-2,1,-2,1,-2}
10_124	3	{1,1,1,1,1,2,1,1,1,2}
10_125	3	{-1,-1,-1,-1,-1,2,1,1,1,2}
10_126	3	{-1,-1,-1,-1,-1,-2,1,1,1,-2}
10_127	3	{1,1,1,1,1,2,-1,-1,2,2}
10_128	4	{1,1,1,2,1,1,2,2,3,-2,3}
10_129	4	{-1,-1,-1,2,1,1,-3,2,1,-3,2}
10_130	4	{1,1,1,-2,-1,-1,-2,-2,-3,2,-3}
10_131	4	{1,1,1,2,-1,-1,2,2,3,-2,3}
10_132	4	{1,1,1,-2,-1,-1,-2,-3,2,-3,-3}
10_133	4	{1,1,1,2,-1,-1,2,3,-2,3,3}
10_134	4	{1,1,1,2,1,1,2,3,-2,3,3}
10_135	4	{-1,-1,-1,-2,1,-2,3,2,2,2,3}
10_136a	4	{-1,-1,-2,3,-2,1,-2,-2,3,2,2}
10_136b	4	{-1,2,-1,2,3,-2,-2,-4,3,-4}
10_137	5	{1,-2,1,-2,3,2,2,-4,3,-4}
10_138	5	{-1,2,-1,2,3,2,2,-4,3,-4}
10_139	3	{1,1,1,1,2,1,1,1,2,2}
10_140	4	{-1,-1,-1,2,1,1,1,2,3,-2,3}
10_141	3	{-1,-1,-1,-1,2,1,1,1,2,2}
10_142	4	{1,1,1,2,1,1,1,2,3,-2,3}
10_143	3	{-1,-1,-1,-1,-2,1,1,1,-2,-2}
10_144	4	{1,1,2,-1,2,1,-3,2,1,-3,-2}
10_145	4	{-1,-1,-2,1,-2,-1,-3,-2,1,-2,-3}
10_146	4	{-1,-1,2,-1,2,1,-3,2,-1,2,-3}
10_147	4	{1,1,1,-2,1,-2,-3,2,-1,2,-3}
10_148	3	{-1,-1,-1,-1,-2,1,1,-2,1,-2}
10_149	3	{1,1,1,1,2,-1,2,-1,2,2}
10_150	4	{1,1,1,-2,1,1,3,-2,-1,3,2}
10_151	4	{-1,-1,-1,-2,1,1,-3,2,-1,-3,2}
10_152	3	{1,1,1,2,2,1,1,2,2,2}
10_153	4	{-1,-1,-1,-2,-1,-1,3,2,2,2,3}
10_154	4	{1,1,2,-1,2,1,3,2,2,2,3}
10_155	3	{-1,-1,-1,-2,1,1,-2,1,1,-2}
10_156	4	{-1,-1,-1,2,1,1,-3,-2,1,-2,-3}
10_157	3	{-1,-1,-1,-2,-2,1,-2,1,-2,-2}
10_158	4	{-1,-1,-1,-2,1,1,3,2,-1,2,3}
10_159	3	{1,1,1,2,-1,2,-1,-1,2,2}
10_160	4	{1,1,1,2,1,1,-3,2,-1,2,-3}
10_161	3	{1,1,1,2,-1,2,1,1,2,2}
10_162	4	{-1,-1,-2,1,1,-2,-2,-1,3,-2,3}
10_163	4	{1,1,-2,-1,-1,3,2,-1,2,2,3}
10_164	4	{1,1,-2,1,-2,-2,-3,2,-1,2,-3}
10_165	4	{-1,-1,-2,1,3,-2,1,-2,-3,-3,-2}
